gender,income,age,loan_amount,credit_score,loan_approved
Male,50974.98982533683,66.08465448279813,32045.368171069567,661.8880963074531,0
Male,35196.61533729714,41.03979924009089,29961.47269809689,688.4637937049581,0
Male,19356.17998784336,44.53421245505252,43699.87280586494,685.1092271935844,0
Male,23972.645729163025,40.562437456228174,21052.132243887212,730.0970484743859,0
Female,16032.30540260857,55.17861645856056,11237.642405542027,791.9604377383282,0
Female,15085.315068227901,66.3097114094225,38231.12785500605,670.9465572618328,0
Male,13144.213715853564,29.336194293631564,14695.552991061959,678.6059766896116,0
Female,13138.841059876486,37.966689275751904,119566.76587508351,698.1925122618651,0
Male,103120.28831707739,29.90703206994113,31869.477321006023,688.5545567502406,0
Male,29729.437085383634,66.94822332195511,33366.3201346906,731.9897126252024,0
Female,31420.69667848177,65.48379472518157,18992.218962302537,774.9381825809144,0
Male,17734.406189710513,34.043137738902175,35246.39295431707,688.2224687426541,0
Male,23706.26303340266,33.2444795937516,17932.24283834794,670.975573755253,0
Female,8666.511707990516,52.86789520984743,11484.988688721412,729.5034065758153,0
Female,9125.358511377986,71.68351558136858,23303.05926852136,665.7414001014804,0
Female,29772.03330515172,70.58076425755925,22009.647655107285,734.0833426560093,0
Female,11720.198780625864,67.41933071934824,8537.994225357868,769.2601562133708,0
Female,10249.074035325337,75.529544704359,8946.273708603745,641.8781436480982,0
Male,32450.74190731425,41.109150976333844,10159.401139326486,641.6034277447934,0
Male,11975.30703327207,30.637396275615732,30006.52787949774,769.7038427726842,0
Male,30422.171988940907,30.735061571239783,35857.34067247232,637.8518382572983,0
Male,9684.885324131552,44.119650445431354,29465.610940627656,628.1323924921641,0
Female,21423.79057570819,70.53771337284076,15552.618878470024,771.7986541936533,0
Male,13841.658371969868,45.53351710842212,35982.97286161054,729.730610262286,0
Female,21651.079754435003,67.38230427350257,35030.02959205204,632.942245336226,0
Female,25160.928589185227,57.20914499517418,34884.41794248906,700.3374148557436,0
Female,13820.648950522263,66.12479988878601,94552.8368391796,753.1647572986677,0
Female,11777.833844872233,71.18709868165598,56262.506001040325,669.2512489607848,0
Female,13718.101715050274,72.62326968335714,2089.7060390626234,719.4531757993745,0
Male,39197.48789845915,36.87869587474555,19216.678571974357,695.4499863266661,0
Female,6885.778094004006,45.79211099101718,32568.059111531053,587.473348045452,0
Male,19868.95459074995,37.13441443303926,55179.92115371088,766.8708485693983,0
Female,14739.909219702398,66.9107677698397,36322.71474881298,725.8928590103474,0
Male,90171.17927992203,41.04852690441106,38091.059261346396,723.4651793986746,0
Female,5842.947584821804,51.588884351890044,9202.630138548844,659.5737523582198,0
Female,5265.652280499919,66.77078059432483,2908.3322680232636,670.3640015520956,0
Male,23388.340273639962,35.203654337492104,14944.184664350534,590.9891961164425,0
Male,18014.173014301447,26.97997338298323,26867.40022750088,744.136602437714,0
Female,11137.128692841849,50.594499496313354,19070.000513058825,711.8152091828802,0
Male,10533.362768440065,47.68437497396601,18249.833539276347,701.0494105763019,0
Female,10868.030071939436,67.52454894405423,17828.518850491124,662.6454001144275,0
Female,16624.11725085525,77.43069950465235,14297.849983224003,669.1144288103875,0
Male,31177.307346417263,41.79908526420143,5102.427654721534,704.6144167969989,0
Male,4940.901854252102,35.02303193703031,26214.51421499874,682.7398119500741,0
Male,45708.250445429854,37.779574313678786,38809.35220574437,787.9586879094761,0
Female,9624.88737149301,74.2601706906901,42022.7671499928,738.8623094694819,0
Male,17755.113135912234,42.170695806480296,23860.68564015664,700.9566440239663,0
Female,10169.936793766145,57.81947303711438,20565.29306052593,684.7875100322943,0
Male,13152.412403388502,50.94722884239684,24281.85351339232,679.0293867551297,0
Female,34151.45702711765,65.69494027725818,23023.88687240192,611.3214918160439,0
Female,17370.94254090238,59.96986403876879,4455.797750612244,662.5147814654446,0
Female,24273.31205739579,64.28963052304978,10361.692378347107,631.8231214983974,0
Male,7173.586393050714,51.00960948362629,20287.48915113523,737.5637374991713,0
Female,10789.138266018455,72.17012832095477,11364.51708496316,732.2021578796081,0
Female,14473.297311549808,57.99429454765695,48789.48783641699,625.3175693481816,0
Female,29891.46832734625,63.54450685357211,6526.036677857327,669.8453784424287,0
Female,10835.450625953168,57.875291821115404,182351.65971585724,646.7508818707356,0
Male,17103.708890190923,34.528940712357105,23503.99577692181,600.8791859719565,0
Male,41234.62879889253,49.65225708866663,34302.1742819302,715.0296851807902,0
Female,12246.411649212267,58.76738023810907,5725.155769863751,660.813307553241,0
Male,14044.50353940427,25.066428111182248,14175.312809199979,651.8478175291053,0
Female,26097.83842654781,61.32818800075671,65666.9323615435,683.4816894561169,0
Female,14567.417181365372,61.09252877908491,16233.604061878144,662.6682149894659,0
Male,22065.16898112514,34.777877734878544,25769.470583977894,678.3767363349248,0
Female,11855.341965591442,72.77884314505906,23067.999497496417,682.1720156325407,0
Male,11586.535580946025,47.655040837808315,10378.641067121242,741.1690600317471,0
Female,7912.843056835431,57.324526974614066,34568.51844326666,654.1857952403102,0
Female,9291.017044238424,45.145974691846874,16866.966423676084,672.9933732405145,0
Female,15352.140623784222,60.807836537401315,81462.53119981124,603.8137161422509,0
Male,47261.77128832533,34.13863736236943,27933.704985885648,644.8018537977299,0
Male,25095.492106411144,37.42434065394706,11560.255693991352,771.2998167437855,0
Female,7365.269546186573,68.99553908449954,17670.692611710314,637.9894455602382,0
Female,13357.540363871565,64.02449628538949,18972.931966643657,700.0307593890631,0
Female,8862.421095764832,73.3686221751334,245865.38912850496,753.4678791466866,0
Male,27959.62135695209,37.749950968766385,10007.532069534744,717.1311695234879,0
Male,22204.545324125225,54.51657301518739,10576.206843164133,711.7470484603663,0
Male,21851.61578204326,29.07471838188566,28789.691250960328,555.6151555168212,0
Female,19677.120481000635,57.90621445126659,30390.959897657922,678.3743256343756,0
Male,29856.248654782325,27.51311672337772,10333.978816496188,681.633980240617,0
Male,21501.482372092618,66.61859444074642,45614.01486899881,582.290536541341,0
Female,12517.292711609163,74.57535026332435,11989.986209407578,584.3664306549261,0
Male,42782.18525182991,37.29734615658617,28707.777493716105,697.04099198971,0
Female,12287.950257582941,66.15394115353917,37110.76867473095,694.5867000083499,0
Female,9854.726445773633,59.69538025659749,8550.968053717055,743.6288062731475,0
Female,14778.951960144175,70.84056500837062,24701.570055348562,727.8851634662822,0
Male,26617.222949556904,34.82783251290897,11054.51323643427,650.5389831591776,0
Male,21402.962872414675,38.4231686779797,67645.599181616,715.3081496477583,0
Female,14586.338824772889,48.44946662262235,20288.667743084938,641.7281916354618,0
Female,13473.67723136274,72.60914489012491,114932.56634514965,645.6429345498844,0
Female,10631.02607932631,62.37228433076366,33402.56684717395,637.9920475383607,0
Male,17862.215033827848,30.028468203799004,12673.293599096824,699.6104634795067,0
Female,15001.382023881433,62.101362868529804,9631.40386440245,790.0536046080696,0
Female,8990.556112583909,35.755578789735615,14860.578806211453,608.4952169049338,0
Female,12637.479733575194,73.19020922985652,11732.494080205037,704.6946788192147,0
Female,27064.78571153206,61.139195614800336,79018.7891586056,672.7399781937252,0
Female,17334.8795171594,74.66391994590529,13328.80808375517,662.3160884092775,0
Female,7726.003027210374,73.02092812147825,21299.5628549935,717.376173459972,0
Male,29497.0312389164,44.90469894450105,30470.165415727533,681.9920594502358,0
Male,24794.770608901796,38.891514896513875,27426.588608659775,660.0928299241733,0
Male,35035.90140116998,33.985575388569146,50176.8829042414,811.6258736354919,0
Male,11724.492400236224,30.958686260080697,7043.452197728912,686.8194834930989,0
Male,17958.08499881828,35.97416928890493,20138.72617163172,583.0063887661602,0
Male,19236.531279402636,29.876200261723977,46214.84670861801,668.2358555308427,0
Male,28951.81415219544,36.01122243791551,12629.72927273669,661.538196704734,0
Male,13685.159570781007,53.30950935822822,30477.99171221785,687.5886576764636,0
Female,13015.232943284018,72.00565867420737,15759.345116192024,657.7353406825193,0
Female,10250.938905718027,63.38568496832312,50065.894704537764,681.4394923893499,0
Male,12169.359941001188,47.63423812984203,12981.925183029254,712.5764964284351,0
Female,24635.737099686878,68.10899368171124,38707.5319607942,765.2923231514942,0
Female,10932.64336685386,59.349463297863394,32378.256836742217,735.1145178122792,0
Male,106876.76522272253,50.6894343698679,20638.440123747925,702.1299243069128,0
Male,17018.562462121165,30.74235960349302,19347.039134015573,708.5294135944835,0
Female,9445.634033253426,45.810883040489344,5211.211682487476,639.6902525755091,0
Female,14487.46989706962,60.94868072720503,219289.136459597,720.1567338730537,0
Female,5676.834071707298,61.34455999890559,39339.532051877424,678.9257595487366,0
Male,14589.206900027177,40.85230451735566,15967.643465740895,711.9324829213995,0
Male,13261.049562476572,48.40730574531254,7471.88871958009,756.6129729694194,0
Male,18755.84581309874,39.44077914685982,22843.121476502063,707.0299477233483,0
Male,14396.394587792758,50.18231833203474,53664.876598946226,741.8894403022609,0
Male,13472.354424382995,19.53734568653529,19937.768815780248,721.2577398605521,0
Male,44138.3014404362,38.60734003625055,26108.266397732667,595.8107486820517,0
Female,16446.286521033744,56.19814065675305,7582.270741365803,814.569866521508,0
Female,12626.40167058327,49.069322830666664,20488.74866151072,610.6483824727825,0
Male,30163.847190409433,37.63822101727301,38172.47012213265,660.0301650162963,0
Female,11749.103753703008,53.99979069611172,21787.876980425597,719.1076068004204,0
Male,16346.704323847174,47.118273685976675,9069.641426586195,756.5835826667919,0
Male,12432.95014618204,34.73912312459934,38889.70857033285,775.6616599411756,0
Male,27386.279589686535,35.93783743419135,10495.429320506893,617.9278464517618,0
Female,13518.960449119682,78.31199934711603,175575.70378659238,653.6345609670847,0
Female,17214.139004999677,67.9334325817875,19545.39239293791,706.5445658895917,0
Female,17072.922359350712,70.72834200004789,8074.7348359265325,646.3374240438343,0
Male,68898.48201409266,53.16698064514869,17511.24008986616,696.1369253682428,0
Female,8467.29995681774,68.22553840685482,21073.472654092744,632.7340379685078,0
Male,42782.06669783322,35.52325634043604,18677.815798560867,622.4835165154783,0
Female,9639.016162875048,71.14215288420857,16102.223274328442,775.7141559909339,0
Female,11292.091239683554,42.51284458366857,22555.298015731067,639.5841039807627,0
Male,31802.58870177352,46.08242662507167,27692.33090023331,736.0048290617751,0
Female,21577.209932590897,69.15251426244662,16555.569938577388,713.2226331220294,0
Female,11882.757370971776,63.56004629926423,24299.119372752357,641.4509461066659,0
Male,19045.282748439302,48.35393865985299,10836.770209078144,622.5937724215978,0
Female,10075.142295894038,65.80325950725276,51004.10664758868,654.9117440103879,0
Male,12192.303609172564,43.65269200059092,16485.58344594696,739.3823081911947,0
Female,14487.019971095473,61.05174071021201,40592.429401037974,677.3624021767279,0
Female,18445.767548758555,66.51432875034905,39472.48977286263,785.4032146605502,0
Female,18386.56456861971,76.70303580154462,20352.060650153493,699.0715112196508,0
Female,5319.596744583315,67.39269739233367,16261.363972677005,735.8275198926414,0
Female,12568.915499152388,75.85680754950884,37972.24690918899,684.9081504572996,0
Male,14422.527352767886,47.63164292727992,22251.699306715716,773.3448746718557,0
Female,11212.158278604275,72.83090932743751,17925.918153511695,700.9955502900584,0
Male,9023.389623023704,10.878399753542357,14763.338995031672,771.8751433029482,0
Male,23209.64015387903,35.66107181834042,14881.53682441898,744.8123576429861,0
Male,46554.650935465055,21.426130941118732,21905.64678814037,722.3944956710242,0
Male,23891.90131520235,42.38944554641994,18918.715883312645,701.6434823064399,0
Female,8606.737252302528,73.50938415712307,32665.51432919672,642.720389790953,0
Male,49040.35999984506,53.55828470586606,14188.331444349025,710.0232598754529,0
Female,19010.130724573468,60.868791617634756,48156.50964658406,679.56668610976,0
Male,23035.95431863378,35.14470023536287,20976.434232399464,696.9137756498296,0
Male,22325.84450826983,49.385715398455844,25929.949150633194,665.1233952727919,0
Female,13595.876437759727,71.36654561469578,10281.645655174152,628.2399639928221,0
Male,17413.440582651387,35.02002444106331,37689.891631024286,614.4313982925792,0
Male,7118.75086794674,43.936254146418555,21221.659082917657,702.1667824192735,0
Female,11770.08976795855,70.2807628452485,10613.475085829927,668.7291143495804,0
Male,11174.155230508843,48.535519082398224,17043.131406259432,642.2475218009881,0
Female,18697.50627780054,73.03851060429105,27204.133079676118,632.222051343562,0
Male,22029.425663380694,67.50948533521664,21426.80264881065,662.4970431345241,0
Male,20804.510090686697,32.67589963640508,11745.015482376984,638.4801191860429,0
Female,14949.436562881514,61.48349372113523,51039.3477717189,710.2204655438082,0
Male,24325.852154355638,41.455694804397424,17406.744017011086,759.6954909634082,0
Male,39327.67688841267,55.15026384104714,41373.84333872279,741.3826239330941,0
Male,11192.453749612197,30.583140237053975,16461.47642963276,658.2965409645004,0
Male,47263.32947880834,57.5457259756306,27095.415631494943,724.5657846395859,0
Female,8831.480394324486,49.87356595906512,12103.456582381734,714.1304086777359,0
Male,78463.94403688564,38.787819492788216,11857.267174939232,741.0948232699413,0
Female,9809.77018082734,74.32671567267616,18345.915885080045,715.0205459545139,0
Female,11338.343551223476,70.18003050018947,17666.208840039104,713.3140639769882,0
Male,7078.23496237921,33.78765635067799,23596.924063273855,721.0288336828004,0
Female,8532.692939877603,53.78174752266257,53779.37046724954,671.3873437016209,0
Male,25262.827023133872,54.41555742511234,11072.199326731492,754.8094189404833,0
Female,7825.470298629097,64.45519288759249,14242.57320437546,630.5011744484098,0
Male,15711.54943617544,41.802363854593146,35243.799720797644,635.7842758268434,0
Female,26641.020279521665,73.27624373594203,19145.15485284139,733.9016768477089,0
Male,43404.39454338447,41.073963556239505,25660.062380661453,686.2468482378684,0
Male,22437.395346541598,36.83233524383798,37773.29074034067,717.6029009972689,0
Female,13066.805671868105,62.251318095773456,24038.70591034466,729.0668148115964,0
Female,11444.489386063118,63.57365404055904,108336.77155622002,824.4626404857376,0
Male,16968.656466137654,51.593295983307,31899.682963559095,709.0752496978322,0
Male,35931.03000750265,38.960108111031175,30911.913243538398,709.0386404845657,0
Female,9609.838996306346,71.50513297115032,14038.62002630786,741.2257362708816,0
Female,10037.041326091308,63.494889768101935,15780.21847727787,706.8373509854018,0
Female,12314.44873895472,64.19849415576115,89549.43072076039,599.2850944490789,0
Female,10615.138997757582,59.02272483344441,33991.421949701704,802.0324979234696,0
Female,30676.82145167667,60.38607359217682,6752.983016112891,658.6169362690465,0
Female,10782.871121471135,75.79998607304452,16319.314194618379,655.6574179075535,0
Male,9544.395583116193,39.136635654002475,39907.0002552607,742.6988487214228,0
Male,24599.259971211788,41.33383508486585,36163.14825484983,660.6052784615287,0
Female,15384.258496984354,55.62970736084569,31786.868957636707,651.1519842925136,0
Female,15861.266729396568,44.84787445786097,75171.88959653469,715.9026194452749,0
Male,18762.393244635634,38.33666971767842,31688.651031834528,685.8925750526449,0
Male,28826.429886623817,46.96676574764896,17675.52811316837,675.682079281753,0
Female,14617.260244338238,56.17139113073244,19972.964064343778,784.6760093819272,0
Female,13675.905316293178,60.888436570133216,14024.254914858444,769.2153422014513,0
Male,17457.160914688466,29.552144624345843,41405.41779145682,662.0822790731545,0
Male,33775.89513132997,40.356467907634304,21717.22170415367,723.524184528977,0
Male,14565.377089212761,60.11491112588921,18302.859826232983,643.7781180496893,0
Male,9449.52306736554,30.421935648662657,15838.906461618908,665.374439212347,0
Male,10110.835753193152,48.85840747132813,22738.545817846178,718.9612818591277,0
Male,9161.211666136809,53.35960556120605,34798.84208732242,712.7599103690993,0
Female,12171.080849130462,59.8857690135517,5252.638007145761,617.5279600321245,0
Male,8877.32804224997,32.992754222809594,23093.95507479477,717.7394569077713,0
Female,10705.805101467413,79.3439040293144,11121.875687498488,631.5282133862106,0
Female,15142.938496012224,60.186035447462665,97445.15407606305,545.5094758912635,0
Male,20710.805666563963,46.94774171320887,7216.116991188661,720.993454591782,0
Female,14360.323572883935,61.76707521113077,8484.812995631239,715.123979040404,0
Male,16931.711786457312,41.670465533765636,54337.20727400899,709.1504196162701,0
Female,10059.335986357564,71.63055897368338,49295.43703451678,541.1274697838716,0
Male,22528.535088502238,40.66640002168424,22600.199257745593,703.8568548732754,0
Female,13538.382411738155,59.86777845861065,34801.05875123443,629.1615622166836,0
Female,29985.746762626048,60.54641857653127,17547.808583935814,595.0141507799049,0
Male,9276.085842313321,38.03235604572297,15789.314396687996,652.0323480380656,0
Male,47737.813623453796,35.90932166304615,31735.294608636792,669.5001834813281,0
Female,13442.026456200496,58.909751153510626,35454.36854979512,633.0897261471835,0
Female,7666.980933081835,54.617869060095025,22494.829318488602,698.764037744426,0
Male,58547.350171223705,73.48207185538976,16741.688385145204,679.0202207961291,0
Female,18999.889496754156,70.97832225222744,50918.90435122592,655.4162432370484,0
Male,16105.884895098468,44.51954954521949,25745.054708293414,718.7363153132712,0
Female,5496.668574992142,77.28028569085396,53311.996539453365,674.9165920711928,0
Male,28204.874001461336,27.187150800041593,46034.72780831303,683.7593329359369,0
Female,8630.566981508728,40.304399497547905,21235.281141239688,684.8727270144846,0
Male,28562.169259825016,40.28188283437192,42851.15064137216,574.6647887271295,0
Male,19695.35599235239,16.144458569341765,27652.18624259403,619.9820250449116,0
Male,16521.000933036026,56.10028715740119,30343.313562546347,779.3417943520267,0
Male,27811.040124351253,44.15964376337116,17214.865765838236,622.1108126674628,0
Female,10672.175270542532,54.624065843513435,14578.828283344472,706.1533040431716,0
Male,11462.304882399043,35.780231359076915,22068.83169067286,744.3680613604412,0
Female,8797.523331714834,70.4671226870862,9858.140185255992,717.7614832078623,0
Male,16443.732658330264,44.51395952416035,29366.540466072307,774.5898045694443,0
Male,5822.206263159646,44.01321373726712,18412.41473925791,741.0963205169157,0
Male,13289.649606590929,50.67993044503489,7631.675448177008,709.8579256308005,0
Male,10297.268933551928,52.952712338333455,56595.256414498566,719.4521321974331,0
Male,36159.22456138863,60.055930636183966,25148.645973413688,747.6786088919808,0
Male,26715.29684171385,31.631578175512782,25919.919203415222,719.8597550178483,0
Male,27979.50847559282,34.26578486232783,15591.666582457958,742.6471843091654,0
Male,17641.09708224035,43.61182167041638,26008.19648127037,780.4418842845739,0
Female,8554.36615304293,67.83771134518165,16239.395814056677,630.7269410381917,0
Female,7094.889076420835,60.875966622784034,43005.24892339712,694.6920944732343,0
Male,20979.144192241034,44.7522958150663,29786.331919443885,657.391564331755,0
Male,36359.10966094433,49.0084235497985,12969.196163601815,702.3630034641118,0
Female,13376.108608903234,55.3306247623523,30758.588373056416,748.64342867292,0
Female,8800.820211384895,76.54858117495857,8263.512272491493,711.6041353450604,0
Female,21147.604462234394,70.09679536342122,21437.942815375918,583.4861878317615,0
Male,37446.38525642585,42.427577358937704,32587.438090729425,693.2387558167386,0
Female,12202.06323925408,49.22852534037372,691628.3018300306,822.8343905121931,0
Female,13956.976383803081,65.01552058644992,4506.706174104413,799.569650900336,0
Female,7306.068086341122,60.71142471217073,12472.346676166606,708.4094942470965,0
Female,11319.082684736366,77.6307824171914,12889.06905959887,614.3435977852615,0
Male,13181.300191685808,31.671806201157978,13929.706075813372,691.6089811656367,0
Male,10812.379865658708,22.230811751729732,56330.15489508264,701.6739468985211,0
Female,10904.52217169352,59.89407660179464,21362.266419086744,741.2313480740293,0
Female,11971.721386510162,61.66209648638686,19049.8583084992,713.8402389187512,0
Male,29065.072008637013,12.05149561597758,15586.273905109432,692.0886373114627,0
Male,20629.639746290595,37.116697268464875,25376.449048420396,698.2964569937529,0
Male,43511.64228017384,46.752148653262324,12496.308078197977,700.3991999929885,0
Male,14718.339993177744,21.765035667851986,20149.894054047803,729.5635948444389,0
Female,12968.261057043597,66.44033519255656,77071.04759599052,676.2224633429005,0
Female,15367.193351806081,74.46583843193166,24994.194577644088,671.6164728100487,0
Male,50507.715615926834,29.928218859931143,33116.3451731116,653.5375008580911,0
Male,14645.79555685685,35.97581792297979,52652.452422338174,648.3868697440303,0
Male,24564.77387897635,28.7685210986783,10070.368360807259,717.4672505486449,0
Male,26282.31048179263,27.936992968481874,29732.075836694785,704.0163676499279,0
Female,13391.20612449002,67.09722043093505,97096.9559712612,754.0996407986572,0
Female,14067.199688781779,71.37970944618141,16672.261563752898,718.3526457097328,0
Female,5766.348249862912,72.0877397616542,4495.243334545935,684.2031151579006,0
Male,7088.137632875043,50.10532767038355,16368.761228474228,752.5864453101808,0
Female,11896.5110407867,62.47717632843267,16063.753973023458,741.5317598060567,0
Female,28945.94112360247,59.263884971721254,69646.77477572027,649.7019169793249,0
Female,8294.439126126335,53.73117805645543,10507.067609080734,666.2808547207269,0
Male,49595.50176451496,50.97694260942334,9562.79677816665,661.9240235560181,0
Male,45203.745883749085,48.28337467781791,25885.019951827348,669.8043070115897,0
Male,18558.348576378998,41.94551007368385,25764.0733603966,749.4123801512459,0
Male,48046.41232308685,45.20046494193894,33640.51435186218,687.9945823925301,0
Male,14351.00069692183,64.62873965169152,54652.0952895522,783.0904228100212,0
Male,38504.578284065334,48.39443217156346,22474.069055074557,850.1267476365076,0
Male,65271.67716182854,36.848406428023516,18964.62273565394,768.6917309571107,1
Female,23109.765371879552,62.93206006040823,39008.50481447962,692.3744199227818,0
Male,23469.623104619182,29.45848603408553,19012.39497223179,770.2471213847857,0
Male,18050.57351493252,63.470359479462964,15231.440225754262,671.3289010499777,0
Female,17053.277672898377,77.77440105483731,48682.12346429338,746.137433287152,0
Female,25413.783282157125,44.70214959407731,8944.775918312156,691.5157759392503,0
Female,15780.945393880165,73.33157234409958,12841.47894169994,606.0604926632773,0
Female,22118.54685338651,43.49095660110723,27216.278219347634,694.1745671555598,0
Female,26125.16059054655,55.22821609858273,52862.85594552675,692.8840041158585,0
Female,9239.624525382585,46.49702281826236,20535.14077996771,635.9374391675165,0
Male,21659.909694294525,43.98643471796652,25820.581044590792,609.2974589874386,0
Male,25956.277028785637,48.378567782763994,21322.627129693377,735.8317447221671,0
Male,15362.673057652735,26.30908140343783,23681.8443666849,629.2710542564712,0
Male,41838.41534412265,31.8968584280273,10662.72921520849,732.5559913911906,0
Male,19439.781635430947,54.884708301231754,8745.609207974509,690.4178768919634,0
Female,21351.998166067773,62.2432629814647,24466.98386318315,773.1889289891217,0
Female,16779.502651401905,67.68559317273787,81112.1431511232,660.7601356616763,0
Female,15053.580664606967,61.10415512431638,5954.423450173221,736.478210498573,0
Male,26932.697285398284,45.77368298213863,19861.928156061484,804.7635385593042,0
Female,13693.935485932405,77.27069686697723,21304.383369186657,722.9318169846711,0
Female,13036.673504079268,60.68025004697991,35802.10541499869,638.2528338949883,0
Male,19309.50242621874,34.19468559153695,13486.446196259463,660.812376489762,0
Female,24963.147788954557,57.07927692018571,22826.31360720296,584.3514108179801,0
Male,17456.222690646413,36.78513987632293,23742.007495651942,657.3604245892793,0
Male,8109.319355825231,19.414739111667522,40597.91597211012,725.9902392649735,0
Female,13803.28781053416,71.12306747047151,3300.254762441968,600.3532493339171,0
Male,52718.57169517069,43.88398868550453,23681.391223579616,673.1488365142493,0
Male,52072.934543843905,19.7383075360391,11139.296059781676,674.6811474696327,0
Female,25333.468862440906,69.06342557317346,42912.418514974124,640.8247830817296,0
Female,9898.016376011486,79.63086451965702,12949.931594718593,795.8975691807052,0
Male,10860.160030337744,38.74333849164256,25300.82866933314,661.4510692853235,0
Male,51153.68282092566,30.016290563620075,13238.995612408651,706.1099865248519,0
Male,25518.05471715402,22.14497730694759,7545.622439725839,792.8260081220075,0
Female,16719.605876656577,47.29139994603572,35808.73611245419,764.3552423108167,0
Male,7871.028284867344,45.35579967856002,13737.896456233728,575.7130183024399,0
Male,33076.62971723102,35.66127377675255,13730.151458758079,801.3999751238877,0
Female,23779.036308487346,55.76678593961779,7521.10061072023,705.7532405752927,0
Female,10448.234171708798,74.32678272653372,182638.21132014637,693.0755637292704,0
Male,38136.254824613694,38.59760050535256,30312.85764262416,767.2287368428553,0
Female,7701.604203237293,60.085766736417234,19817.457785955117,573.2032219325797,0
Female,8272.868922135727,75.43299073581584,23736.28019740735,611.3651617357561,0
Male,35165.39246347862,25.772937562433057,69482.68168054632,749.3106393980974,0
Male,21245.64687352911,32.441575419587465,17227.0477703556,614.8342758624128,0
Female,10770.86459701053,75.56605312717448,203813.47544671182,614.0993767774569,0
Male,12681.615955102228,43.762049997251886,10400.490582334829,699.6076435282421,0
Female,21989.68199252015,64.34908405269977,12147.869513955357,663.9820567901347,0
Male,16217.161368755247,61.503883928178865,38017.22605515359,666.002138504708,0
Male,42685.52836674655,39.40345989695503,14327.394113743112,669.5946992886527,0
Male,24506.603230305976,40.214602600249776,8776.486626428343,827.6647194058336,0
Male,16028.751806005037,37.35679044149659,18198.761049405985,746.4347977765252,0
Male,35700.27114753901,35.56585852607853,56844.37156340068,722.455647209277,0
Male,13366.595854791089,29.894091726062136,15989.557668207715,774.0623843506879,0
Female,14304.004961128456,51.83678452515691,17872.00598042796,681.1573048887258,0
Female,14867.851155737317,57.39735518476443,5515.293479308322,679.7250271127316,0
Female,22352.82303933717,58.47614120951256,16635.676081619797,721.8711993577041,0
Female,18065.987965595716,63.75192272013906,19705.163210786377,753.542160521062,0
Male,13225.22609368536,49.26170804819982,8643.214221861004,685.947505150092,0
Female,12265.526424033049,45.337310381721316,17423.948910784486,545.901119212061,0
Male,18849.505647104077,35.90698111766038,26664.31509843298,694.2798364262899,0
Female,16768.123767142337,66.68458202497641,13899.62662598588,719.4958610791613,0
Female,19327.057579404027,56.333928846167225,54781.6292712777,629.0702605802746,0
Female,13913.604677715774,73.96998846678882,134720.01415382288,932.12155398596,0
Female,12001.04715343078,64.23424467043682,12272.512957632609,684.9819652941919,0
Female,13734.523660398816,55.42920656233844,30889.88675858311,642.4101383201777,0
Male,20886.48043781319,35.82461771673027,20451.50748701761,662.2354710950193,0
Male,33217.39330438119,37.21611213466203,21768.04553168912,755.5970323094401,0
Female,8205.135844483482,67.48405547618951,5139.652061688649,643.9861650370373,0
Male,50351.54587993082,36.71852896908829,25182.085267471248,783.0324362848933,0
Female,22178.371865688645,68.86024948635561,15712.98299641934,755.8038044279447,0
Female,16293.906742916775,74.1991874849772,62722.17554854008,678.7446336301316,0
Male,6306.909309338974,60.57028248971257,8474.673310997796,677.0302551408363,0
Female,22160.7847952267,38.45538659191628,61182.0957528365,734.1979056708549,0
Female,8085.380198883306,54.23842016313506,34957.461523566344,687.7117162809212,0
Female,6672.485109527577,42.07771066313201,43801.74231396164,660.9260798869276,0
Female,15579.212407017214,61.324141208583,38701.54203949144,664.979589026903,0
Female,15022.563004035757,56.462487772596525,19451.84214779194,702.2964004356413,0
Female,6684.036002898926,58.52766567733023,15900.79755091162,747.8991610021394,0
Female,15425.980692248071,56.52370266388891,33014.00810406901,706.6032974340224,0
Male,12883.466061583784,30.05086324038268,8666.176505211539,694.6651732898243,0
Male,19740.923063291368,33.23769258188046,9379.950121067403,742.4420202518165,0
Female,11691.65381033565,57.22918405100574,44378.36146180574,624.9795350197729,0
Male,44571.81912598211,54.50760021086096,28747.62616546046,635.2124693092178,0
Female,10545.455740814517,70.64318515301562,27708.145597486655,654.1133765102572,0
Female,10079.734199760584,60.862214845527745,61715.10493732,780.7847965519366,0
Male,6947.034996165217,37.94154963621278,11159.91307596509,710.969101625744,0
Female,12540.365310678479,63.54672407383893,19921.169160617654,728.6134286079816,0
Female,17249.657194364107,65.02519572348649,49906.086596711815,699.611180251726,0
Male,22645.738379713897,29.455909522540818,42493.01330504874,787.1157796268669,0
Male,34522.33097563179,23.904619230209764,17881.87699187975,694.711002438738,0
Male,53986.27563629151,58.83204368330901,19810.946690893015,696.5105240254347,0
Male,24855.55965888915,33.16331796056582,69229.61424903978,690.4582491820419,0
Female,18735.66514106414,65.33714869326806,55199.5025479735,794.7290213989717,0
Male,6720.844196163167,37.78629090153143,31899.390939910234,737.7596197085309,0
Female,17898.001470016236,58.2298501925639,23840.184522006686,732.6571722357944,0
Male,22989.028430310707,45.09068389929003,14284.438850323299,740.105078535112,0
Male,32317.82092631121,36.08943143067071,31846.74087008598,636.464219721967,0
